herb-id,Web.Link,Pinyin.Name,Chinese.Name,English.Name,Latin.Name,Properties,Meridians,Effect
7484,http://119.3.41.228/tcmid/herb/7484/,SHENG JIANG,??,Fresh Common Ginger,Zingiber officinale,"Warm,Pungent","LUNG,SPLEEN,STOMACH","To dissipate cold and resolve exterior, downbear counterflow and check vomiting, relieve cough and transform phlegm."
7502,http://119.3.41.228/tcmid/herb/7502/,PANG DA HAI,???,Boat-fruited Sterculia Seed,Semen Sterculiae Lychnophorae,"Sweet,cold","LUNG,LARGE INTESTINE","Treament of hoarseness of voice, dry cough, and sore, dry throat due to heat in the lung, constipation with headache and blood-shot eyes."
7504,http://119.3.41.228/tcmid/herb/7504/,YUAN HUA,??,Lilac Daphne,Daphne genkwa,"Warm,Pungent,Bitter","LUNG,LARGE INTESTINE,KIDNEY","To drain water and expel rheum, relieve cough and dispel phlegm, resolve toxin and kill worms."
7520,http://119.3.41.228/tcmid/herb/7520/,XIANG FU,??,Nutgrass Galingale,Cyperus rotundus,"Mild,Pungent,Slightly Sweet,Slightly Bitter","SPLEEN,LIVER,THREE END","To move qi and relieve depression, regulate menstruation and relieve pain."
7522,http://119.3.41.228/tcmid/herb/7522/,XUE LI PI,???,pericarp of bretschneider Pear,Exocarpium Pyrus,"Cool,Sweet,Slightly Sour","LUNG,STOMACH",
7524,http://119.3.41.228/tcmid/herb/7524/,ROU GUI,??,Cassiabarktree,Cinnamomum cassia  [Syn.  Cinnamomum aromaticum ],"Hot,Pungent,Sweet","SPLEEN,LIVER,HEART,KIDNEY","To supplement fire and reinforce yang, return fire to its source, dissipate cold and relieve pain, quicken blood and free menstruation."
7525,http://119.3.41.228/tcmid/herb/7525/,ZE LAN YE,???,Hirsute Shiny Bugleweed Herb,Herba Lycopi,"Minor Warm,Pungent,Bitter","SPLEEN,LIVER","Treatment of menstrual disorders, amenorrhea, dysmenorrhea, postpatum abdomen pain due to blood stasis, edema."
7531,http://119.3.41.228/tcmid/herb/7531/,CHENG LIU,??,Chinese Tamarisk Equivalent plant: Tamarix ramosissima,Tamarix chinensis,"Pungent,neutral","LUNG,STOMACH,HEART","To course wind and resolve exterior, disinhibit urine and resolve toxin."
7536,http://119.3.41.228/tcmid/herb/7536/,TU KU SHEN,???,all-grass of Hooker winghead,Herba Pterocephali,"Cold,Bitter","BLADDER,LARGE INTESTINE,STOMACH,LIVER,HEART",
7544,http://119.3.41.228/tcmid/herb/7544/,YE PU TAO GEN,????,root of Romanet grape,radix vitis romanetii,Salty,KIDNEY,
7580,http://119.3.41.228/tcmid/herb/7580/,DAO YA,??,Rice-grain Sprout,Fructus Oryzae Germinatus,"Warm,Sweet","SPLEEN,STOMACH","Treatment of retention of undigested food with abdominal distension and foul breath, weakness of the spleen and the stomach with anorexia. Fructus Oryzae Germinatus (stir-fried):Anorexia.Fructus Oryzae Germinatus (charred): Retention of undigested food."
7586,http://119.3.41.228/tcmid/herb/7586/,TIAN GUA ZI,???,muskmelon seed,Semen Cucumis,"Cold,Bitter","LIVER,HEART",
7589,http://119.3.41.228/tcmid/herb/7589/,XIAN MAO,??,Common Cruculigo,Curculigo orchioides,"Hot,Pungent","SPLEEN,LIVER,KIDNEY","To supplement kidney and invigorate yang , strengthen sinews and bones, dispel damp and dissipate cold."
7616,http://119.3.41.228/tcmid/herb/7616/,QING HAO,??,Celery Wormwood,Artemisia apiacea,"Bitter, pungent,cold","LIVER,BLADDER,KIDNEY",See Artemisia annua.
7621,http://119.3.41.228/tcmid/herb/7621/,SU QIAO,??,poppy capsule,pericarpium papaveris,"Mild,Sour","LUNG,LARGE INTESTINE,KIDNEY","For chronic diarrhea and dysentery, or those accompanied with ab dominal pain. For chronic cough with little expectoration"
7625,http://119.3.41.228/tcmid/herb/7625/,XI HU PO,???,"Amber, Succinus",Succinus,"Mild,Sweet","BLADDER,LIVER,HEART","1. Treatment of infantile convulsions and epilepsy. Amber (Hupo) is used with Centipede (Wugong) and Scorpion (Quanxie). 2. Treatment of palpitations, insomnia and dream-disturbed sleep. Amber (Hupo) is used with Wild jujube seed (Suanzaoren) and Multiflower knotweed (Yejiaoteng). 3. Treatment of dysmenorrhea or amenorrhea due to blood stagnation. Amber (Hupo) is used with Chinese angelica root (Danggui), Zedoary (Ezhu) and Lindera root (Wuyao) in the formula Hupo San. 4. Treatment of urinary tract disorders manifested as frequent urination, painful urination, bloody urine or calculus formation in the urinary tract. Amber (Hupo) is used with Lysimachia (Jinqiancao), Clematis stem (Mutong) and Imperata rhizome (Baimaogen)."
7629,http://119.3.41.228/tcmid/herb/7629/,AI DI CHA,???,Japanese Ardisia Herb,Ardisiae japonicae,"Mild,Pungent,Bitter","LUNG,LIVER","1. To eliminate phlegm and relieving cough (chronic cough, cough due to pulmonary tuberculosis, cough of lung-heat type and hemoptysis. Recently, used for chronic bronchitis, pulmonary tuberculosis, tuberculosis, etc). 2. To promote diuresis to deprive dampness (jaundice of dampness-heat type and edema). 3. To activate blood circulation and stop bleeding (amenia and abdomen pain due to blood stasis, trauma, rheumatism and hematemesis)."
7644,http://119.3.41.228/tcmid/herb/7644/,JI XING ZI,???,Garden Balsam Seed,Impatiens balsamina,"Pungent,Bitter","LIVER,HEART","To break blood and soften hard, disperse accumulation."
7648,http://119.3.41.228/tcmid/herb/7648/,HUANG LIAN,??,"Chinese Goldthread Equivalent plant:  Coptis deltoidea ,  Coptis omeiensis , Coptis teetoides,  Coptis chinensis var brevisepala",Coptis chinensis,"Cold,Bitter","LARGE INTESTINE,STOMACH,SMALL INTESTINE,LIVER,HEART","To clear heat and dry damp, drain fire and resolve toxin, lower blood pressure."
7654,http://119.3.41.228/tcmid/herb/7654/,WU JIA PI,???,"Slenderstyle Acanthopanax Root-bark Equivalent plant:  Acanthopanax sessiliflorus ,  Acanthopanax senticosus",Acanthopanax gracilistylus,"Warm,Pungent,Bitter","LIVER,KIDNEY","To dispel wind-damp, supplement liver and kidney, strengthen sinews and bones, quicken blood and vessels."
7655,http://119.3.41.228/tcmid/herb/7655/,YI ZHI REN,???,Sharpleaf Galangal,Alpinia oxyphylla,"Warm,Pungent","SPLEEN,KIDNEY","To warm spleen, check diarrhea, warm kidney, reduce urine, secure essence."
7659,http://119.3.41.228/tcmid/herb/7659/,MAI YA,??,Barley Germinating Fruit,Hordeum vulgare,"Mild,Sweet","SPLEEN,STOMACH,LIVER","To disperse food and transform accumulation, terminate lactation."
7662,http://119.3.41.228/tcmid/herb/7662/,GAN SONG,??,Chinese Nardostachys Equivalent plant: Nardostachys jatamansi,Nardostachys chinensis,"Warm,Pungent,Sweet","SPLEEN,STOMACH","To rectify qi and relieve pain, harmonize stomach and arouse spleen."
7682,http://119.3.41.228/tcmid/herb/7682/,JU HUA,??,Florists Chrysanthemum Flower,Chrysanthemum morifolium  [Syn.  Dendranthema morifolium],"Minor cold,Pungent,Sweet,Bitter","LUNG,LIVER","To course wind and clear heat, calm liver and brighten eyes, resolve toxin and disperse swelling."
7687,http://119.3.41.228/tcmid/herb/7687/,HONG DA JI,???,Knoxia Root,Radix Knoxiae,"Cold,Bitter","LUNG,SPLEEN,KIDNEY","Treatment of hydrothorax and ascites with constipation and oliguria, carbuncles, sores, scrofula."
7733,http://119.3.41.228/tcmid/herb/7733/,CHUAN SHAN JIA,???,Pangolin,Manis pentadactyla,"Minor cold,Salty","STOMACH,LIVER","To quicken blood and dissipate stasis, free menstruation and milk, disperse welling abscess."
7734,http://119.3.41.228/tcmid/herb/7734/,SHI WEI,??,"Japanese Felt Fern Frond Equivalent plant:  Pyrrosia sheareri, Pyrrosia davidii , Pyrrosia petiolosa",Pyrrosia lingua,"Minor cold,Sweet,Bitter","LUNG,BLADDER","To disinhibit urine and free strangury, clear heat and stanch bleeding."
7741,http://119.3.41.228/tcmid/herb/7741/,KU SHEN,??,Lightyellow Sophora,Sophora flavescens [Syn.  Sophora angustfolia],"Cold,Bitter","BLADDER,LARGE INTESTINE,STOMACH,LIVER,HEART","To clear heat and dry damp, dispel wind and kill worms."
7749,http://119.3.41.228/tcmid/herb/7749/,ZHI SHENG MA,???,Prepared Largetrifoliolious Bugbane Rhizome,Rhizoma Cimicifugae Praeparata,"Minor cold,Pungent","LUNG,SPLEEN,LARGE INTESTINE,STOMACH","Treatment of headache caused by wind-heat toothache, ulcers in themouth, sore throat, measles with inadequate eruption andother eruptive febrile diseases, prolapse of the rectum or the uterus."
7751,http://119.3.41.228/tcmid/herb/7751/,MU MIAN HUA,???,Common Bombax Flower,Bombax malabaricum [Syn.  Gossampinus malabarica],"Cool,Sweet","SPLEEN,LARGE INTESTINE,LIVER","To clear heat, disinhibit damp, resolve toxin, stanch bleeding."
7801,http://119.3.41.228/tcmid/herb/7801/,JIAN QU,??,,,"Warm,Pungent,Sweet","SPLEEN,STOMACH",
7847,http://119.3.41.228/tcmid/herb/7847/,FANG FENG,??,Divaricate Saposhnikovia,Saposhnikovia divaricata  [Syn.  Ledebouriella seseloides],"Minor Warm,Pungent,Sweet","BLADDER,SPLEEN,LIVER","To dispel wind and resolve exterior, overcome damp and relieve pain, resolve spasm, relieve itch."
7863,http://119.3.41.228/tcmid/herb/7863/,FENG MI,??,Honey,Apis cerana,"Mild,Sweet","LUNG,SPLEEN,LARGE INTESTINE","To supplement stomach and spleen, relax tension and relieve pain, moisten lung and relieve cough, moisten intestines and free stool, moisten skin and engender flesh, resolve toxin."
7869,http://119.3.41.228/tcmid/herb/7869/,DA QING YE,???,Indigo-coloured Woad Leaf Equivalent plant: LU BIAN QING,Isatis indigotica,"Extreme Cold,Bitter","LUNG,STOMACH,HEART","To clear heat and resolve toxin, cool blood and disperse macula."
7870,http://119.3.41.228/tcmid/herb/7870/,FU LING,??,Indian Bread,Poria cocos,"Mild,Sweet,Neutral","SPLEEN,HEART,KIDNEY","To disinhibit water and percolate damp,fortify spleen and quiet heart."
7880,http://119.3.41.228/tcmid/herb/7880/,DI JIN CAO,???,Humifuse Euphorbia,Euphorbia humifusa,"Mild,Pungent,Bitter","LARGE INTESTINE,STOMACH,LIVER","To clear heat and resolve toxin, cool blood and stanch bleeding."
7888,http://119.3.41.228/tcmid/herb/7888/,SAN LENG,??,Common Burreed,Sparganium stoloniferum,"Mild,Bitter","SPLEEN,LIVER","To break blood, move qi and relieve pain, disperse accumulation."
7932,http://119.3.41.228/tcmid/herb/7932/,HE ZI,??,Medicine Terminalia Equivalent plant: Terminalia chebula var tomentella,Terminalia chebula,"Mild,Sour,Bitter,Punkery","LUNG,LARGE INTESTINE","To constrain lung and astringe intestines, downbear fire and disinhibit throat."
7935,http://119.3.41.228/tcmid/herb/7935/,WU ZHU YU,???,Medicinal Evodia Equivalent plant: Evodia rutaecarpa  var  officinalis,Evodia rutaecarpa,"Pungent, bitter, hot","LIVER,SPLEEN,STOMACH","To dispel cold, dry damp, soothe liver, precipitate qi, relieve pain, check vomiting."
7954,http://119.3.41.228/tcmid/herb/7954/,LAI FU ZI,???,Garden Radish Seed,Raphanus sativus,"Mild,Pungent,Sweet","LUNG,SPLEEN,STOMACH","To disperse food distention, downbear qi and transform phlegm."
7983,http://119.3.41.228/tcmid/herb/7983/,GUANG HUO XIANG,???,Cablin Potchouli,Pogostemon cablin  [Syn.  Mentha cablin ],"Minor Warm,Pungent","LUNG,SPLEEN,STOMACH","To transform damp aromaticly, increase appetite and check vomiting, effuse exterior and resolve summerheat."
7998,http://119.3.41.228/tcmid/herb/7998/,QUAN XIE,??,Scorpion,Buthus martensi,"Mild,Pungent",LIVER,"To calm, dispel wind and check tetany, free network vessels and relieve pain, attack toxin and dissipate binds."
8037,http://119.3.41.228/tcmid/herb/8037/,XIN CHI,??,Fresh soybean,Semen Sojae,"Cold,Pungent,Sweet,Slightly Bitter","LUNG,STOMACH","Treatment of chills, fever and headache in colds and influenza, vexation, oppressed feeling in the chest and insomnia."
8051,http://119.3.41.228/tcmid/herb/8051/,HONG SHEN,??,Red Ginseng,Radix Ginseng Rubra,"Warm,Mild,Bitter","BLADDER,LARGE INTESTINE","Treatment of collpase tendency due to asthenia, cool limbs and weak pulse. Qi cannot control blood, uterine bleeding, cardiac failure and cardiogenic shock."
8088,http://119.3.41.228/tcmid/herb/8088/,YU ZHU,??,Fragrant Solomonseal Equivalent plant:  Polygonatum prattii,Polygonatum odoratum  [Syn.  Polygonatum officinale],"Mild,Sweet","LUNG,STOMACH","To nourish yin and moisten dryness, engender liquid and allay thirst."
8099,http://119.3.41.228/tcmid/herb/8099/,BAI LIAN,??,Japanese Ampelopsis,Ampelopsis japonica  [Syn.  Paullinia japonica],"Minor cold,Pungent,Bitter","STOMACH,HEART","To clear heat and resolve toxin, dissipate binds and relieve pain, close sores and engender flesh."
8114,http://119.3.41.228/tcmid/herb/8114/,HUANG BAI,??,"Amur Corktree Equivalent plant: Phellodendron chinense , Phellodendron chinense  var Glabriusculum,  Phellodendron amurense  var wilsonii",Phellodendron amurense,"Cold,Bitter","BLADDER,LARGE INTESTINE,KIDNEY","To drain fire, dispel damp and resolve toxin."
8137,http://119.3.41.228/tcmid/herb/8137/,CI WU JIA,???,Manypr ickle Acanthopana x,Acanthopanax senticosus  [Syn.  Eleutherococcus senticosus ],"Warm,Pungent,Bitter","LIVER,KIDNEY","To boost qi and fortify spleen, supplement kidney and quiet spirit, increase appetite."
8158,http://119.3.41.228/tcmid/herb/8158/,SHI LIU PI,???,Pomegranate Peel,Punica granatum,"Warm,Sour,Punkery","LARGE INTESTINE,STOMACH","To astringe intestines and check diarrhea, stanch bleeding, expel worms."
8168,http://119.3.41.228/tcmid/herb/8168/,SI JI QING,???,Purpleflower Holly,Ilex chinensis [Syn.  Ilex purpurea ],"Cold,Bitter,Punkery","LUNG,HEART","To clear heat and resolve toxin, close sores and engender flesh, quicken blood and stanch bleeding."
8175,http://119.3.41.228/tcmid/herb/8175/,NAO SHI,??,,,"Mild,Sweet",KIDNEY,
8182,http://119.3.41.228/tcmid/herb/8182/,GUI BAN JIAO,???,Gelatin of Tortoise plastron,Colla carapacis et plastri testudinis,"Cold,Sweet,Salty","LIVER,HEART,KIDNEY","Treatment of hyperactivity of liver yang due to deficient yin of the liver and kidneys manifested as dizziness, distension and pain in the head and blurred vision. Tortoise plastron (Guiban) is used with White peony root (Baishao), Cyathula root (Niuxi), Sea-ear sh"
8202,http://119.3.41.228/tcmid/herb/8202/,XIA KU CAO,???,Common Selfheal,Prunella vulgaris,"Cold,Pungent,Bitter","LIVER,GALLBLADDER","To clear fire, brighten eyes, dissipate binds, disperse swelling."
